snapshot_timestamp,token_symbol,token_address,network,pool_name,pool_address,dex,fee_percent,tvl_usd,volume_24h_usd,token_price_usd,token_fdv_usd,token_mc_usd,is_bio_pair,our_position_value_usd,target_lp_value_usd,lp_gap_usd,bio_price_usd,target_fdv_percentage,price_change_24h_percent,price_change_7d_percent,tvl_change_7d_percent
2025-08-22T11:42:34.986417+00:00,CRYO,0xf4308b0263723b121056938c2172868E408079D0,ethereum,CRYO/WETH,0x6fcee8a45384aec61fdee3fbdd871a338d8ea44c,unknown,0,419473.3636,73896.4596304075,1.3396513027,5924858.460682861,4004442.51639089,False,0,0,0,0.1918661747,1.0,28.63046967258175,0.0,-61.33780017465328
2025-08-22T11:42:34.986417+00:00,NEURON,0xab814ce69e15f6b9660a3b184c0b0c97b9394a6b,ethereum,NEURON/WETH,0x840faba6f38e28e1494f186990f0f17cb2c7bcac,unknown,0,654249.0062,166256.224986776,0.00030772,26463920.0,8011070,False,0,0,0,0.1918661747,1.0,23.137254901960777,66.94878472222221,-29.254028255211455
2025-08-22T11:42:34.986417+00:00,PSY,0x2196B84EaCe74867b73fb003AfF93C11FcE1D47A,ethereum,PSY/WETH,0xedc5d54b823873f3bb143a06a5ef2d003c29a933,unknown,0,316962.2436,24419.530513514,0.06528458414,6680842.752493302,2576995.76240896,False,0,0,0,0.1918661747,1.0,13.494174079284926,0.0,-56.01765176079123
2025-08-22T11:42:34.986417+00:00,PSY,0x2196B84EaCe74867b73fb003AfF93C11FcE1D47A,ethereum,PSY/BIO,0xf612b59da31ffddf3a99e7773abd35ef6a031578f0e7c93e0ee5386e66969b09,unknown,0,508235.879,16205.7662810222,0.06528458414,6680842.752493302,2576995.76240896,True,0,66808.42752493302,66808.42752493302,0.1918661747,1.0,13.494174079284926,0.0,-56.01765176079123
2025-08-22T11:42:34.986417+00:00,CRYO,0xf4308b0263723b121056938c2172868E408079D0,ethereum,BIO/CRYO,0x6f4fe0a4033000101c460a93b23c0694b36972c40c9e11d04f7cf8e0aab9c070,unknown,0,428913.7819,0.0,1.3396513027,5924858.460682861,4004442.51639089,True,0,59248.584606828605,59248.584606828605,0.1918661747,1.0,28.63046967258175,0.0,-61.33780017465328
2025-08-22T11:42:34.986417+00:00,QBIO,0x3E6A1b21bd267677Fa49BE6425aEbe2fc0f89bDE,ethereum,QBIO/BIO,0xbaf08f27fcef85bdc00ff005c08981d06f01e35aa5c5cb4631a0bcb2484ae3e3,unknown,0,324460.9089,28026.4891069649,0.01143654724,4660003.398029688,2203486.53685245,True,0,46600.03398029688,46600.03398029688,0.1918661747,1.0,9.739934174543018,0.0,-58.490858018122005
2025-08-22T11:42:34.986417+00:00,GROW,0x761A3557184cbC07b7493da0661c41177b2f97fA,ethereum,GROW/BIO,0xc89e358a3ebac6720e7c404623a45015af7b29aaf0a99d5aab5557a2766d9641,unknown,0,219533.6298,11984.0833760928,0.675019,67501900.0,20266052,True,0,675019.0,675019.0,0.1918661747,1.0,13.866620765934062,0.0,-42.01798624404895
2025-08-22T11:42:34.986417+00:00,VITA,0x81f8f0bb1cb2a06649e51913a151f0e7ef6fa321,ethereum,VITA/CRYO,0x31a6654bde58bce2b437396ba71a0e545198cace,unknown,0,89937.2592,0.0,2.09,134384659.2,54205873,False,0,0,0,0.1918661747,1.0,12.365591397849448,26.666666666666668,47.24885473693724
2025-08-22T11:42:34.986417+00:00,VITA,0x81f8f0bb1cb2a06649e51913a151f0e7ef6fa321,ethereum,VITA/WETH,0x350196326aeaa9b98f1903fb5e8fc2686f85318c,unknown,0,39511.3801,3638.9247888539,2.09,134384659.2,54205873,False,0,0,0,0.1918661747,1.0,12.365591397849448,26.666666666666668,47.24885473693724
2025-08-22T11:42:34.986417+00:00,VITA,0x81f8f0bb1cb2a06649e51913a151f0e7ef6fa321,ethereum,VITARNA/VITA,0x6aeb5a2974902717ee01d33b6f999edbc4ab4c7a,unknown,0,29807.0013,2242.1723402563,2.09,134384659.2,54205873,False,0,0,0,0.1918661747,1.0,12.365591397849448,26.666666666666668,47.24885473693724
2025-08-22T11:42:34.986417+00:00,BIO,0x226a2fa2556c48245e57cd1cba4c6c9e67077dd2,base,BIO/WETH,0x052e77018bfb98dc6373c37d757bb1d3fad09ec5,unknown,0,3011074.2924,4578959.68857501,0,0,0,True,334345.77,0,0,0.1918661747,1.0,0.0,0.0,-66.79234741637757
2025-08-22T11:42:34.986417+00:00,VITA,0x490a4B510d0Ea9f835D2dF29Eb73b4FcA5071937,base,VITA/WETH,0x2424567f396dda9a2ee9337d54606c65d2bfb6cb,unknown,0,415715.8543,27716.0738950953,2.09,134384659.2,54205873,False,0,0,0,0.1918661747,1.0,12.365591397849448,26.666666666666668,47.24885473693724
2025-08-22T11:42:34.986417+00:00,HAIR,0x3a38dde9824e18cc4c0a147824f95bf5d608f0b3,base,HAIR/POO,0x437ea7cbd5b63f264bf94efdcc4d091d4698813b,unknown,0,475773.7226,4548.9156775688,88.61,135869080.18,61653545,False,0,0,0,0.1918661747,1.0,14.129314786192682,39.609264219316216,-45.23241808599496
2025-08-22T11:42:34.986417+00:00,ATH,0x58d75a1c4477914f9a98a8708feaed1dbe40b8a3,base,ATH/WETH,0x7c36577aec1d99d9b872b7075bd86c8f1334ecf2,unknown,0,134879.2492,17946.0869414055,0.560194,56019400.0,4850744,False,0,0,0,0.1918661747,1.0,12.236437142163625,0.0,-63.611580642997424
2025-08-22T11:42:34.986417+00:00,CRYO,0x1f4446fAAAed23090f324f051C3F8c5ce5aD1c36,base,CRYO/WETH,0x65ee5a0ee82027d054efeb31a1f7079c37c5dbd8,unknown,0,127524.6051,19906.1528017987,1.3396513027,5924858.460682861,4004442.51639089,False,0,0,0,0.1918661747,1.0,28.63046967258175,0.0,-61.33780017465328
2025-08-22T11:42:34.986417+00:00,NEURON,0x3568c7a4f7545805e379c264303239781b4e9a79,base,NEURON/WETH,0x77e0c0e305453365ac024943b68dd26ca48c8871,unknown,0,96271.4211,10503.0801652563,0.00030772,26463920.0,8011070,False,0,0,0,0.1918661747,1.0,23.137254901960777,66.94878472222221,-29.254028255211455
2025-08-22T11:42:34.986417+00:00,PSY,0x85d0e1bde4e71aede97e0f0412c6e4b3d1e59a97,base,PSY/WETH,0x7e0eb4921cb1aa2fd2ee6d994b8741ad25873368,unknown,0,57739.7994,18391.4814969433,0.06528458414,6680842.752493302,2576995.76240896,False,0,0,0,0.1918661747,1.0,13.494174079284926,0.0,-56.01765176079123
2025-08-22T11:42:34.986417+00:00,VITA,0x490a4B510d0Ea9f835D2dF29Eb73b4FcA5071937,base,VITA/AB4AD,0x7e52f10c7503bd29dcd3ea237453b271ec7b6366,unknown,0,27364.691543135243,0.0,2.09,134384659.2,54205873,False,0,0,0,0.1918661747,1.0,12.365591397849448,26.666666666666668,47.24885473693724
2025-08-22T11:42:34.986417+00:00,HAIR,0x3a38dde9824e18cc4c0a147824f95bf5d608f0b3,base,HAIR/WETH,0x74d47af0885f87b678c76990966cc49b0ec6d5c3,unknown,0,445622.9887,266247.209757906,88.61,135869080.18,61653545,False,0,0,0,0.1918661747,1.0,14.129314786192682,39.609264219316216,-45.23241808599496
2025-08-22T11:42:34.986417+00:00,CURES,9qU3LmwKJKT2DJeGPihyTP2jc6pC7ij3hPFeyJVzuksN,solana,BIO/CURES,DojNuRx9Ncky7BbWRfsLmJg2oYb8qsYD344XufUHAjbJ,unknown,0,619585.0179,122237.92265283,0.07486336365,7486333.386434333,2947954.14887753,True,0,74863.33386434334,74863.33386434334,0.1918661747,1.0,26.992740823295318,0.0,-70.8705380669865
2025-08-22T11:42:34.986417+00:00,SOL,So11111111111111111111111111111111111111112,solana,SOL/BIO,4LuGwek6Jv4xpGvsQwZXonmLuRhrpHtmKVs95bN9EkTm,unknown,0,388930.7278,1866802.18968357,0,0,0,True,83009.12,0,0,0.1918661747,1.0,0.0,0.0,-85.54984489807008
2025-08-22T11:42:34.986417+00:00,SPINE,spinezMPKxkBpf4Q9xET2587fehM3LuKe4xoAoXtSjR,solana,BIO/SPINE,5LZawn1Pqv8Jd96nq5GPVZAz9a7jZWFD66A5JvUodRNL,unknown,0,277984.255,133607.785602602,0.0107973135,10797313.467377095,3216223.85721654,True,0,107973.13467377095,107973.13467377095,0.1918661747,1.0,5.651754646898359,0.0,-47.71670194433474
2025-08-22T11:42:34.986417+00:00,SPINE,spinezMPKxkBpf4Q9xET2587fehM3LuKe4xoAoXtSjR,solana,SOL/SPINE,CkDV9Eko3KijeRpadFyJTSi4fiBbCT9d3Vdp9JhsUioM,unknown,0,249475.8149,89626.6597479349,0.0107973135,10797313.467377095,3216223.85721654,False,25522.64,0,-25522.64,0.1918661747,1.0,5.651754646898359,0.0,-47.71670194433474
2025-08-22T11:42:34.986417+00:00,QBIO,qbioCGDnUBGX5qcK1Fc4zg19GaQEPmxHFMPMZQm4LZ8,solana,BIO/QBIO,DCNWwwSHSLYRR9WbBunkRaPEC73ba68yQNhytap3qRJZ,unknown,0,86017.3177,7521.4526995742,0.01143654724,4660003.398029688,2203486.53685245,True,91366.97,46600.03398029688,-44766.93601970312,0.1918661747,1.0,9.739934174543018,0.0,-58.490858018122005
2025-08-22T11:42:34.986417+00:00,RIF,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,solana,BIO/RIF,HMWSMe7PVmwmiRccbTW14BkKj54x3XESgBgqAshTutaA,unknown,0,137788.9297,78554.8308459048,0.002937990315,2936871.971086603,2922091.24829841,True,143207.29,29368.719710866033,-113838.57028913398,0.1918661747,1.0,17.02949308296854,0.0,-78.07857371767133
2025-08-22T11:42:34.986417+00:00,URO,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,solana,BIO/URO,FErC1cX1tH2mGRpzfXpeAiNMe6Zu2zpQSeqteDAm9W49,unknown,0,127816.4349,53862.0092652083,0.002218600406,2217538.1183754164,2223127.00835081,True,128470.11,22175.381183754165,-106294.72881624583,0.1918661747,1.0,11.008836573967525,0.0,-78.51135759950863
2025-08-22T11:42:34.986417+00:00,GROW,growFDf9teg9gwVTTY3DgpPXU31qBrnbSQCqtY2vkR8,solana,BIO/GROW,3K2NaZx1KAyJqsdUkU9qgtk1qJEs6wbygjLxJvvXrLhq,unknown,0,269815.473,31714.2418698055,0.675019,67501900.0,20266052,True,0,675019.0,675019.0,0.1918661747,1.0,13.866620765934062,0.0,-42.01798624404895
2025-08-22T11:42:34.986417+00:00,NEURON,neuRodi6Saw2cwDpud7FyAcjzqPBJDtr3fDTXE2Fu4j,solana,BIO/NEURON,AojR1PokyjRAQsVYgftnWn6T5cs9KPiZG7oEKFkhBrkS,unknown,0,233169.12254178,0.0,0.00030772,26463920.0,8011070,True,0,264639.2,264639.2,0.1918661747,1.0,23.137254901960777,66.94878472222221,-29.254028255211455
2025-08-22T11:42:34.986417+00:00,RIF,GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,solana,$RIF/SOL,A8iNixG97AjK5kCXTdi5ooDg2DrKeEBpnW2Ghchpe4j1,unknown,0,755727.0574,695452.23039902,0.002937990315,2936871.971086603,2922091.24829841,False,0,0,0,0.1918661747,1.0,17.02949308296854,0.0,-78.07857371767133
2025-08-22T11:42:34.986417+00:00,URO,FvgqHMfL9yn39V79huDPy3YUNDoYJpuLWng2JfmQpump,solana,$URO/SOL,3hsdbMFsiCh3YCsXoFjgx4TVpxECsUE9nRMgvaoyveQT,unknown,0,574742.684,365844.635376506,0.002218600406,2217538.1183754164,2223127.00835081,False,0,0,0,0.1918661747,1.0,11.008836573967525,0.0,-78.51135759950863
2025-08-22T11:42:34.986417+00:00,CURES,9qU3LmwKJKT2DJeGPihyTP2jc6pC7ij3hPFeyJVzuksN,solana,CURES/SOL,64n1xiethWZQZAUfKuUQCTJFrGbuDeCLLnj4wD4RqNoN,unknown,0,394923.2139,117778.988363297,0.07486336365,7486333.386434333,2947954.14887753,False,0,0,0,0.1918661747,1.0,26.992740823295318,0.0,-70.8705380669865
2025-08-22T11:42:34.986417+00:00,MYCO,EzYEwn4R5tNkNGw4K2a5a58MJFQESdf1r4UJrV7cpUF3,solana,MYCO/SOL,FgCQoL7tcC1nkNazV5onEgWbm9UJ9nbzqo9rZCYm6Yi4,unknown,0,153390.8463,178.1443371533,0.007370670481,1547840.8010099926,0,False,0,0,0,0.1918661747,1.0,-0.44800426535418997,-6.711119592553265,-75.30298241926538
2025-08-22T11:42:34.986417+00:00,SPINE,spinezMPKxkBpf4Q9xET2587fehM3LuKe4xoAoXtSjR,solana,BIO/SPINE,2J6soXrYA2wgBNYfAk5cBddF2oGPTZtqwdFVctoA17SK,unknown,0,202648.8156,0.0,0.0107973135,10797313.467377095,3216223.85721654,True,0,107973.13467377095,107973.13467377095,0.1918661747,1.0,5.651754646898359,0.0,-47.71670194433474
2025-08-22T11:42:34.986417+00:00,QBIO,qbioCGDnUBGX5qcK1Fc4zg19GaQEPmxHFMPMZQm4LZ8,solana,QBIO/SOL,C5UBqyEWGKNpt8mDvMYv1w9drPiBh4y18RvYFWrV5Hbp,unknown,0,170031.9479,10432.6739972489,0.01143654724,4660003.398029688,2203486.53685245,True,0,46600.03398029688,46600.03398029688,0.1918661747,1.0,9.739934174543018,0.0,-58.490858018122005
2025-08-22T11:42:34.986417+00:00,SPINE,spinezMPKxkBpf4Q9xET2587fehM3LuKe4xoAoXtSjR,solana,SPINE/USDC,Dg1AeagirgYwCEeDYdxDtd6SUk4Z4rarqkNLzPaijDvY,unknown,0,118206.5501,57957.8912408244,0.0107973135,10797313.467377095,3216223.85721654,False,0,0,0,0.1918661747,1.0,5.651754646898359,0.0,-47.71670194433474
2025-08-22T11:42:34.986417+00:00,GROW,growFDf9teg9gwVTTY3DgpPXU31qBrnbSQCqtY2vkR8,solana,GROW/SOL,ACLmC13vYppR97cjfFyksBBRj6XqYP4Hpo4pqBmRXUT8,unknown,0,58148.964,11880.4605250998,0.675019,67501900.0,20266052,False,0,0,0,0.1918661747,1.0,13.866620765934062,0.0,-42.01798624404895
2025-08-22T11:42:34.986417+00:00,MYCO,EzYEwn4R5tNkNGw4K2a5a58MJFQESdf1r4UJrV7cpUF3,solana,BIO/MYCO,HhtxoFCY7uxQKBP1AHVXhCQ3jYtRWL3n1CwBKcfoun5Q,unknown,0,17531.3165,0.0,0.007370670481,1547840.8010099926,0,True,18104.6,15478.408010099927,-2626.1919899000713,0.1918661747,1.0,-0.44800426535418997,-6.711119592553265,-75.30298241926538
2025-08-22T11:42:34.986417+00:00,MYCO,EzYEwn4R5tNkNGw4K2a5a58MJFQESdf1r4UJrV7cpUF3,solana,MYCO/USDC,5gYDeJbLeBsKJGm26VVt8XajjzR6wkg8d23YZnUMFwd1,unknown,0,14645.6927,0.0,0.007370670481,1547840.8010099926,0,False,0,0,0,0.1918661747,1.0,-0.44800426535418997,-6.711119592553265,-75.30298241926538
2025-08-22T11:42:34.986417+00:00,SPINE,spinezMPKxkBpf4Q9xET2587fehM3LuKe4xoAoXtSjR,solana,BIO/SPINE,2J6soXrYA2wgBNYfAk5cBddF2oGPTZtqwdFVctoA17SK,unknown,0,202648.8156,0.0,0.0107973135,10797313.467377095,3216223.85721654,True,0,107973.13467377095,107973.13467377095,0.1918661747,1.0,5.651754646898359,0.0,-47.71670194433474
2025-08-22T11:42:34.986417+00:00,VITA,vita3LfgKErA37DWA7W8RBks3c7Rym2hPFgizNRshBi,solana,BIO/VITA,J6jUwNvCUme9ma7DMsHiWVXic4B6zovVdr2GfCrozauB,unknown,0,687403.7672,20134.6548327846,2.09,134384659.2,54205873,True,0,1343846.592,1343846.592,0.1918661747,1.0,12.365591397849448,26.666666666666668,47.24885473693724
2025-08-22T11:44:12.070776+00:00,VITA,0x490a4B510d0Ea9f835D2dF29Eb73b4FcA5071937,base,BIO/VITA,virtual_BIO_VITA_base,virtual,0,0,0,2.09,134384659.2,,True,0,1343846.592,1343846.592,0.1918661747,1.0,12.365591397849448,26.666666666666668,47.24885473693724
2025-08-22T11:44:12.070776+00:00,HAIR,0x9ce115f0341ae5dabc8b477b74e83db2018a6f42,ethereum,BIO/HAIR,virtual_BIO_HAIR_ethereum,virtual,0,0,0,88.61,135869080.18,,True,0,1358690.8018,1358690.8018,0.1918661747,1.0,14.129314786192682,39.609264219316216,-45.23241808599496
2025-08-22T11:44:12.070776+00:00,HAIR,0x3a38dde9824e18cc4c0a147824f95bf5d608f0b3,base,BIO/HAIR,virtual_BIO_HAIR_base,virtual,0,0,0,88.61,135869080.18,,True,0,1358690.8018,1358690.8018,0.1918661747,1.0,14.129314786192682,39.609264219316216,-45.23241808599496
2025-08-22T11:44:12.070776+00:00,NEURON,0x3568c7a4f7545805e379c264303239781b4e9a79,base,BIO/NEURON,virtual_BIO_NEURON_base,virtual,0,0,0,0.00030772,26463920.0,,True,0,264639.2,264639.2,0.1918661747,1.0,23.137254901960777,66.94878472222221,-29.254028255211455
2025-08-22T11:44:12.070776+00:00,ATH,0xa4ffdf3208f46898ce063e25c1c43056fa754739,ethereum,BIO/ATH,virtual_BIO_ATH_ethereum,virtual,0,0,0,0.560194,56019400.0,,True,0,560194.0,560194.0,0.1918661747,1.0,12.236437142163625,0.0,-63.611580642997424
2025-08-22T11:44:12.070776+00:00,ATH,0x58d75a1c4477914f9a98a8708feaed1dbe40b8a3,base,BIO/ATH,virtual_BIO_ATH_base,virtual,0,0,0,0.560194,56019400.0,,True,0,560194.0,560194.0,0.1918661747,1.0,12.236437142163625,0.0,-63.611580642997424
2025-08-22T11:44:12.070776+00:00,GROW,0x321725ee44CB4bfA544CF45a5A585b925d30A58C,base,BIO/GROW,virtual_BIO_GROW_base,virtual,0,0,0,0.675019,67501900.0,,True,0,675019.0,675019.0,0.1918661747,1.0,13.866620765934062,0.0,-42.01798624404895
2025-08-22T11:44:12.070776+00:00,CRYO,0x1f4446fAAAed23090f324f051C3F8c5ce5aD1c36,base,BIO/CRYO,virtual_BIO_CRYO_base,virtual,0,0,0,1.3396513027,5924858.460682861,,True,0,59248.584606828605,59248.584606828605,0.1918661747,1.0,28.63046967258175,0.0,-61.33780017465328
2025-08-22T11:44:12.070776+00:00,PSY,0x85d0e1bde4e71aede97e0f0412c6e4b3d1e59a97,base,BIO/PSY,virtual_BIO_PSY_base,virtual,0,0,0,0.06528458414,6680842.752493302,,True,0,66808.42752493302,66808.42752493302,0.1918661747,1.0,13.494174079284926,0.0,-56.01765176079123
